0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,percentage_closed_lane,percentage_opened_lane,dow,hour,mins,position,direction,duration_level
65,64,64,66,70,67,64,65,65,60,66,64,67,65,69,70,68,67,66,68,68,66,68,68,67,64,71,66,74,62,67,70,68,66,67,69,69,72,68,66,68,71,69,68,66,70,68,76,0,100,Friday,7,10,0,NORTHBOUND,2

64,69,69,71,73,72,71,67,67,66,63,68,69,72,70,71,75,74,70,69,68,70,72,74,71,72,71,70,71,72,72,72,72,71,71,71,71,73,72,70,70,71,72,71,71,71,73,74,0,100,Thursday,7,0,0,SOUTHBOUND,0
71,70,69,69,73,68,66,67,68,69,71,68,69,71,71,72,72,70,70,71,71,74,74,74,74,72,70,73,71,73,71,72,74,71,70,72,70,71,72,70,73,70,72,69,71,71,72,72,0,100,Thursday,7,0,0,SOUTHBOUND,0
71,70,69,67,68,68,65,66,69,70,70,68,67,69,71,71,71,69,69,71,71,72,73,74,69,72,70,70,71,71,71,75,69,71,71,71,70,70,69,68,65,66,63,61,71,64,70,70,0,100,Thursday,7,0,0,SOUTHBOUND,0
60,62,65,65,64,64,65,65,64,65,63,68,69,70,68,70,64,69,70,76,70,71,72,77,73,77,70,70,71,71,71,72,69,71,71,71,71,72,70,67,65,65,63,61,59,62,61,62,0,100,Thursday,7,0,0,SOUTHBOUND,0
61,62,68,65,64,64,65,65,66,69,69,68,69,63,73,71,63,73,69,71,71,73,73,76,74,71,72,73,71,71,69,72,71,71,70,71,73,72,70,67,65,65,64,61,53,49,48,44,25,75,Tuesday,7,0,PAST,SOUTHBOUND,0
61,62,68,70,64,63,67,69,69,69,69,68,69,70,73,71,70,69,69,71,71,72,72,68,65,70,71,73,71,70,70,69,71,70,69,71,73,72,69,66,69,67,68,69,69,69,68,67,0,100,Tuesday,7,0,0,SOUTHBOUND,0

67,67,68,67,68,67,66,66,64,66,64,67,66,66,70,70,64,66,68,66,65,67,67,68,67,66,68,66,66,68,66,64,66,66,66,66,69,68,66,66,66,67,68,67,65,66,72,67,0,100,Friday,19,50,0,EASTBOUND,0
62,60,57,63,63,60,62,61,60,58,63,65,62,61,63,64,63,59,59,60,58,60,61,58,61,66,61,66,60,61,63,57,58,64,62,60,58,58,61,61,59,61,64,67,64,63,58,63,33,67,Friday,23,50,AT,WESTBOUND,0
62,63,62,65,65,64,63,62,63,62,63,66,63,62,63,63,66,60,61,63,66,65,65,67,64,66,63,65,64,62,67,62,67,61,62,59,58,63,66,65,62,63,68,74,69,67,64,64,0,100,Friday,23,50,0,WESTBOUND,0
67,64,65,67,66,66,64,69,64,64,65,67,65,63,65,64,66,63,64,66,69,69,68,67,67,68,66,67,66,64,71,63,67,65,65,64,66,67,67,65,63,63,69,71,64,71,64,64,0,100,Friday,23,50,0,WESTBOUND,0
67,69,68,68,65,65,73,69,67,67,66,65,65,65,65,64,63,63,68,66,68,65,67,75,75,75,75,69,66,69,71,68,70,70,66,65,70,71,68,69,67,68,71,71,71,70,69,70,17,83,Monday,6,55,PAST,NORTHBOUND,0
68,70,68,68,75,63,69,65,65,66,67,67,67,67,67,64,63,68,71,68,66,65,67,76,76,76,75,69,73,72,71,68,67,71,67,69,71,71,70,67,70,71,70,69,70,68,69,70,0,100,Monday,6,55,0,NORTHBOUND,0

65,68,68,68,68,68,68,68,69,68,68,68,66,69,68,68,68,66,68,70,69,68,72,70,68,66,67,68,66,70,69,69,68,68,68,71,68,69,69,67,71,68,68,69,70,69,69,67,0,100,Thursday,16,10,0,SOUTHBOUND,1
68,68,71,69,68,67,66,66,69,70,70,68,72,70,71,71,69,68,70,69,68,66,69,68,68,70,71,66,70,72,67,70,70,71,67,71,69,70,68,68,69,66,68,66,68,71,69,67,0,100,Thursday,16,20,0,SOUTHBOUND,1
67,62,74,69,68,68,66,66,69,69,70,68,72,70,71,71,69,66,70,71,68,66,67,68,68,69,71,69,70,71,67,69,69,69,71,71,71,69,68,68,65,66,64,68,71,71,69,64,0,100,Thursday,16,20,0,SOUTHBOUND,1
68,67,68,67,68,67,66,66,66,65,68,68,69,69,66,66,64,63,66,69,66,66,65,66,69,65,66,66,66,67,66,67,70,70,67,68,67,68,66,60,60,65,68,68,68,70,69,67,0,100,Thursday,16,10,0,SOUTHBOUND,1
60,58,60,61,59,60,60,61,60,58,63,59,58,58,63,64,63,59,61,61,63,62,61,61,61,59,61,66,61,62,63,59,58,64,62,59,58,61,58,61,59,61,61,59,60,59,59,64,0,100,Thursday,14,55,0,SOUTHBOUND,1
65,66,65,65,68,64,65,64,65,63,66,68,67,66,67,63,63,66,66,65,66,65,66,68,67,68,65,67,65,64,67,64,67,68,64,65,62,64,63,62,62,61,59,61,62,65,59,64,0,100,Thursday,14,55,0,SOUTHBOUND,1

64,64,64,67,68,67,62,67,68,66,88,67,64,64,64,64,64,68,66,65,66,65,66,64,67,66,66,66,65,64,66,64,70,70,67,66,65,68,66,68,68,65,64,66,68,67,71,67,0,100,Friday,19,50,0,EASTBOUND,0
62,61,66,68,66,66,66,65,64,62,63,66,62,64,63,64,64,66,66,66,66,64,66,66,66,66,65,65,65,64,66,64,67,66,67,66,65,66,66,68,68,67,68,66,68,67,72,74,0,100,Friday,19,50,0,EASTBOUND,0
62,60,57,61,59,60,62,61,60,58,63,65,62,61,63,64,63,59,59,60,58,60,61,58,61,66,61,65,60,61,63,57,58,64,62,60,58,63,61,57,59,61,64,67,64,63,58,63,33,67,Friday,23,50,AT,WESTBOUND,0
62,63,62,65,65,64,63,62,63,62,63,66,63,62,63,64,68,60,61,63,69,65,65,67,64,66,66,65,64,64,67,62,67,61,62,59,58,63,66,65,62,63,64,74,69,67,64,64,0,100,Friday,23,50,0,WESTBOUND,0
67,64,65,67,65,66,64,63,64,64,65,67,65,63,65,64,66,63,64,66,69,69,68,67,67,68,66,67,68,64,71,63,67,65,65,64,66,67,67,66,63,63,71,71,64,71,68,64,0,100,Friday,23,50,0,WESTBOUND,0
67,69,69,68,65,65,73,69,67,67,66,65,65,65,65,64,63,63,68,70,68,65,67,75,75,75,75,67,66,69,71,69,70,70,66,65,70,71,68,69,67,68,71,71,69,70,69,68,17,83,Monday,6,55,PAST,NORTHBOUND,0

69,71,68,68,68,68,68,68,68,66,68,68,66,69,68,67,63,68,68,68,68,68,68,69,68,68,71,68,66,69,68,70,68,68,68,68,69,68,68,67,66,68,69,67,67,66,68,67,0,100,Friday,7,30,0,EASTBOUND,2
66,65,63,64,64,64,64,65,65,63,64,63,62,62,63,63,63,64,67,66,69,64,66,64,64,63,66,67,62,64,63,62,66,65,70,67,68,67,67,66,69,63,64,66,64,68,64,66,0,100,Friday,7,10,0,EASTBOUND,2
67,64,63,68,70,66,64,72,66,67,70,65,65,64,65,70,66,65,66,68,65,66,68,67,67,64,68,71,67,66,66,67,63,65,66,68,67,67,67,70,71,71,72,69,71,72,73,73,0,100,Friday,7,10,0,EASTBOUND,2
68,68,69,69,68,66,66,69,66,65,70,68,72,70,68,69,71,68,69,68,68,69,69,69,69,69,75,65,72,69,69,70,69,68,67,71,69,72,69,70,70,71,68,71,70,72,73,73,0,100,Friday,7,10,0,NORTHBOUND,2
69,69,70,69,70,66,66,67,66,65,62,65,68,70,68,69,72,69,70,69,68,69,68,74,69,68,71,70,71,69,67,70,67,67,71,71,71,70,69,70,69,71,71,71,70,70,68,70,0,100,Friday,7,30,0,NORTHBOUND,2
68,69,71,70,70,67,65,70,69,69,68,65,67,68,68,70,72,70,70,70,68,71,72,74,74,72,70,70,71,71,71,72,72,71,72,68,71,70,68,70,70,71,71,69,70,68,70,70,50,50,Thursday,10,45,PAST,NORTHBOUND,2

60,61,60,59,59,59,59,59,61,59,59,59,12,59,59,59,59,59,59,60,58,59,59,59,59,59,59,60,59,59,59,59,59,59,59,12,59,59,59,59,59,59,58,59,59,59,59,59,0,100,Thursday,14,55,0,EASTBOUND,2
63,64,60,65,58,59,62,63,61,61,60,62,63,63,65,65,63,64,68,62,68,66,64,66,66,64,64,67,59,62,61,63,62,64,66,71,63,61,66,67,65,63,59,61,61,61,62,63,33,67,Thursday,14,55,AT,EASTBOUND,2
64,59,64,67,66,67,65,65,67,68,65,59,62,63,62,64,66,60,61,60,63,62,61,62,61,61,63,66,66,65,67,64,67,61,64,66,65,67,66,65,67,68,66,65,64,64,64,62,25,75,Thursday,15,10,BEFORE,SOUTHBOUND,2
68,66,68,68,70,68,68,69,69,69,67,64,65,66,68,66,68,67,67,66,67,67,67,66,68,69,68,68,69,67,68,69,70,68,69,71,69,72,69,69,69,69,69,68,69,69,69,67,0,100,Thursday,15,10,0,SOUTHBOUND,2
67,68,71,69,68,67,67,67,68,67,66,65,65,67,66,66,64,65,66,64,67,68,66,64,68,69,66,67,67,66,68,69,70,68,68,69,70,70,68,68,68,67,67,68,67,67,68,67,0,100,Thursday,15,10,0,SOUTHBOUND,2
60,62,65,65,64,64,69,65,64,65,58,61,65,64,64,63,62,61,64,67,69,73,63,62,57,74,70,69,65,64,66,70,67,65,64,63,63,66,61,57,66,65,62,65,64,62,59,59,75,25,Tuesday,0,0,PAST,EASTBOUND,2

68,61,73,107,65,65,65,65,67,67,63,68,69,69,68,70,71,69,69,69,70,72,72,76,74,72,72,73,73,71,75,69,70,70,74,70,74,72,72,74,69,69,72,71,73,73,71,70,60,40,Friday,7,0,PAST,SOUTHBOUND,0
69,69,71,71,74,71,69,70,73,72,72,68,73,69,68,69,71,69,71,71,71,71,70,73,71,72,71,73,71,71,73,72,72,71,69,70,72,72,72,73,72,72,72,73,71,71,72,70,0,100,Friday,12,15,0,SOUTHBOUND,0
71,70,72,71,72,71,69,72,73,72,71,69,70,71,73,71,72,71,71,70,69,70,72,73,71,69,73,73,73,73,72,72,72,70,71,73,73,71,72,74,71,70,71,73,72,73,72,74,0,100,Friday,12,15,0,SOUTHBOUND,0
73,71,72,71,72,71,71,71,71,72,71,71,71,69,70,71,69,72,72,73,70,70,68,70,71,70,73,70,65,72,68,69,72,70,69,71,72,71,67,68,69,69,71,73,71,71,72,71,0,100,Friday,12,15,0,SOUTHBOUND,0
73,71,69,71,72,71,71,71,71,72,71,71,71,69,70,71,69,69,72,71,73,70,68,73,71,70,68,72,64,68,68,69,69,69,69,67,69,66,67,68,66,69,71,68,67,67,66,66,0,100,Friday,13,5,BEFORE,NORTHBOUND,0
73,71,69,68,68,65,68,70,70,70,70,71,71,69,72,65,69,67,68,71,71,70,70,69,70,69,69,71,67,65,66,67,67,69,68,70,67,67,67,68,66,68,67,68,68,68,67,68,0,100,Friday,13,5,0,NORTHBOUND,0

69,71,68,68,68,71,71,69,67,65,68,68,66,69,68,67,63,66,65,68,68,68,69,67,68,68,66,67,66,67,68,68,68,66,68,69,68,70,68,74,73,71,71,71,69,70,67,66,0,100,Friday,7,30,0,WESTBOUND,2
68,69,69,66,69,68,72,68,67,66,66,69,73,74,73,71,70,70,72,70,68,70,72,72,71,77,74,73,70,69,69,69,70,69,70,70,69,68,69,67,71,70,68,69,69,68,68,66,0,100,Friday,7,30,0,WESTBOUND,2
71,71,71,70,70,70,71,72,75,72,71,69,73,72,73,71,72,72,73,72,72,72,74,72,71,69,70,73,72,72,72,71,71,69,70,69,73,73,71,70,72,70,71,67,71,72,72,74,0,100,Friday,12,15,0,WESTBOUND,2
73,71,72,70,72,71,67,72,73,72,71,69,74,71,73,71,72,72,69,73,71,72,72,76,74,69,72,73,73,72,72,72,72,70,71,72,72,73,72,75,77,73,72,73,72,72,72,74,0,100,Friday,12,15,0,NORTHBOUND,2
71,71,72,71,72,71,71,72,73,72,71,73,74,71,72,71,72,72,71,74,72,69,72,73,74,72,71,73,73,73,72,72,72,70,71,72,72,74,72,72,71,70,72,73,72,73,72,43,0,100,Friday,12,15,0,NORTHBOUND,2
73,71,72,71,72,71,71,71,71,72,71,71,71,69,73,71,69,72,72,75,70,71,68,75,71,70,70,69,69,74,72,70,71,70,69,72,74,72,68,68,69,69,71,68,67,67,66,67,0,100,Friday,12,15,0,NORTHBOUND,2

62,61,64,59,59,61,60,61,61,61,59,59,58,62,65,62,63,64,66,62,63,61,63,64,67,60,67,64,62,60,64,64,62,63,66,66,61,58,66,73,69,72,64,60,62,59,62,67,0,100,Friday,1,30,0,EASTBOUND,1
66,67,63,67,63,65,65,72,66,67,70,66,67,66,65,66,64,68,66,64,67,61,63,66,67,75,65,66,65,71,68,65,70,64,70,70,67,61,67,73,69,72,69,64,62,63,65,66,0,100,Friday,1,30,0,EASTBOUND,1
67,67,65,64,64,66,65,72,66,67,70,66,66,68,68,70,71,68,66,68,67,64,68,70,72,65,65,65,67,71,66,67,70,68,70,70,67,66,64,66,69,69,68,71,72,75,66,66,20,80,Friday,7,10,PAST,NORTHBOUND,1
66,69,67,64,68,66,64,66,65,65,67,63,65,67,68,67,66,65,65,68,68,64,66,68,68,66,66,65,72,71,68,70,66,65,70,71,68,67,66,67,71,70,68,71,68,68,68,69,0,100,Friday,7,10,0,NORTHBOUND,1
65,64,64,66,70,67,64,65,65,60,66,64,67,65,69,70,68,67,66,68,68,66,68,68,67,64,71,70,74,62,67,70,68,66,67,69,69,68,68,66,68,71,69,68,66,68,68,76,0,100,Friday,7,10,0,NORTHBOUND,1
69,72,70,73,76,71,69,70,69,72,72,65,73,70,68,69,72,69,71,75,71,70,72,73,71,69,74,72,70,70,72,72,72,73,73,69,70,72,71,69,70,71,73,69,70,72,70,74,0,100,Friday,12,15,TO,SOUTHBOUND,1

68,72,71,71,72,71,71,72,75,72,71,71,72,71,70,71,72,72,71,68,70,68,68,73,71,70,73,73,72,71,72,73,72,70,71,72,72,71,71,72,71,72,72,73,72,72,72,74,0,100,Friday,12,15,0,SOUTHBOUND,1
73,73,72,71,72,71,71,72,73,72,71,71,71,71,70,71,69,69,71,73,70,68,70,70,71,70,73,73,72,72,72,72,72,70,70,70,72,71,72,72,71,70,71,73,69,73,72,74,0,100,Friday,12,15,0,SOUTHBOUND,1
73,72,72,71,72,71,71,71,71,72,71,71,71,69,70,71,69,69,72,71,70,70,70,70,71,70,68,66,65,72,68,69,69,70,69,67,69,67,67,68,68,69,71,68,67,67,66,66,0,100,Friday,13,5,BEFORE,NORTHBOUND,1
73,72,69,68,68,66,68,70,70,70,70,71,71,69,68,65,69,67,68,71,71,70,70,69,70,69,69,71,67,65,66,67,67,69,68,70,67,67,68,68,66,68,67,68,68,68,67,68,0,100,Friday,13,5,0,NORTHBOUND,1
71,71,68,66,67,65,66,68,71,71,70,70,72,70,70,69,71,68,71,69,65,61,69,71,68,69,69,71,68,65,65,66,66,67,67,71,64,67,68,65,66,69,68,68,68,65,66,68,0,100,Friday,13,5,0,NORTHBOUND,1
65,71,65,65,66,65,67,62,59,59,61,64,65,63,60,61,61,64,72,70,65,67,71,70,67,58,64,63,20,62,62,63,66,64,61,61,61,64,60,62,64,65,68,67,64,64,66,61,67,33,Monday,2,50,BEFORE,EASTBOUND,1

40,64,64,66,67,67,64,65,64,62,63,64,66,69,68,70,68,64,66,66,69,68,68,66,67,68,67,66,67,64,68,69,68,66,67,68,69,68,68,70,68,71,69,71,70,73,68,69,0,100,Friday,7,10,0,SOUTHBOUND,2
67,67,69,68,70,67,69,67,67,60,66,64,66,65,68,70,68,67,68,68,68,66,68,68,68,69,71,70,72,62,68,70,70,68,70,70,69,66,64,66,68,71,69,68,67,73,68,70,0,100,Friday,7,10,0,SOUTHBOUND,2
65,64,64,73,76,67,69,65,69,72,72,65,73,70,68,69,72,69,71,72,71,70,71,73,71,70,74,72,72,70,72,72,72,73,73,69,70,72,71,69,70,73,68,69,70,72,72,72,0,100,Friday,12,15,TO,SOUTHBOUND,2
71,71,72,74,76,73,71,72,71,75,70,68,72,70,72,71,71,74,74,73,71,70,72,74,71,69,73,73,73,72,73,73,76,69,70,72,72,74,72,73,72,71,71,71,71,72,72,74,0,100,Friday,12,15,0,SOUTHBOUND,2
71,71,69,71,72,71,71,72,73,72,71,69,74,71,72,71,71,72,71,70,69,69,72,73,70,69,73,73,73,73,73,72,72,69,76,72,72,72,72,72,72,70,71,73,72,73,74,71,0,100,Friday,12,15,0,SOUTHBOUND,2
73,73,72,71,72,71,71,71,71,69,71,71,71,71,72,74,69,69,72,71,70,70,70,73,71,70,73,73,69,68,72,72,72,69,69,72,72,74,64,72,71,70,71,71,72,70,72,71,0,100,Friday,12,15,0,SOUTHBOUND,2

61,61,61,64,65,65,65,65,67,63,63,68,69,69,74,71,71,70,69,67,68,70,71,70,70,70,68,66,65,67,64,64,67,64,70,69,73,66,69,68,69,64,71,72,73,64,71,70,0,100,Friday,12,45,PAST,EASTBOUND,2
64,59,71,69,66,64,68,65,67,58,69,66,65,67,68,72,71,66,70,71,67,68,70,68,71,70,71,66,71,68,70,71,71,71,70,70,72,70,68,68,70,70,71,70,71,71,72,70,0,100,Friday,7,30,BEFORE,EASTBOUND,2
73,71,69,71,71,68,69,69,69,68,69,68,68,68,68,68,68,66,68,71,68,68,70,68,69,67,68,66,71,68,68,71,68,68,70,70,68,66,69,71,69,66,68,68,68,71,69,69,0,100,Friday,19,50,PAST,EASTBOUND,0
65,66,66,66,66,66,66,69,66,66,66,66,66,66,66,66,66,66,66,66,68,66,66,66,66,66,66,66,66,68,66,66,66,68,67,66,66,66,66,66,66,67,68,67,68,67,72,74,0,100,Friday,19,50,0,EASTBOUND,0
62,60,60,62,63,60,62,61,60,58,63,66,62,61,63,64,61,59,59,60,58,60,61,59,61,59,61,65,60,61,57,57,58,64,62,60,58,58,61,61,59,61,64,67,64,63,58,59,33,67,Friday,19,50,AT,WESTBOUND,0
62,63,62,65,65,64,63,62,63,62,62,66,63,62,63,64,63,60,61,63,66,65,65,60,64,66,63,65,64,62,62,62,58,60,62,59,58,58,65,59,59,61,64,67,64,67,64,63,0,100,Friday,23,50,0,WESTBOUND,0

58,20,68,68,68,68,68,68,66,68,68,68,65,68,68,66,64,66,66,69,68,68,68,69,68,68,67,70,66,68,66,66,68,68,68,68,67,66,68,67,66,68,69,67,68,66,68,67,0,100,Friday,19,50,0,EASTBOUND,0
66,66,66,66,66,64,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,65,66,66,66,66,66,66,66,67,68,66,68,67,72,74,0,100,Friday,19,50,0,EASTBOUND,0
62,60,57,62,63,60,62,61,60,58,63,65,62,61,63,64,63,59,59,60,58,58,58,58,61,66,61,65,60,61,63,57,58,64,62,60,58,58,61,61,59,61,64,67,64,63,58,63,33,67,Friday,23,50,AT,WESTBOUND,0
62,63,62,65,65,64,63,62,63,67,63,66,63,62,63,64,68,60,61,63,66,65,65,67,64,66,65,65,68,61,57,57,58,61,62,59,58,63,61,61,59,54,64,74,69,67,64,64,0,100,Friday,23,50,0,WESTBOUND,0
64,64,65,67,65,71,64,63,64,64,66,66,65,63,63,64,63,63,64,63,66,68,68,67,67,68,66,67,68,64,67,63,67,65,62,59,58,67,66,65,62,63,72,74,64,67,71,64,0,100,Friday,23,50,0,WESTBOUND,0
66,64,65,67,65,65,65,63,64,64,65,67,65,63,65,64,66,63,64,66,69,69,68,67,67,68,66,67,66,64,71,63,67,65,65,64,66,67,67,66,63,63,69,71,64,71,68,64,0,100,Friday,23,50,0,WESTBOUND,0

61,61,60,59,59,58,58,61,61,44,59,59,51,12,65,63,63,59,48,59,58,59,51,51,53,51,61,53,62,56,61,60,60,53,66,61,63,58,63,61,63,61,61,61,62,60,65,59,33,67,Thursday,14,55,PAST,EASTBOUND,2
63,61,60,59,63,59,18,59,61,59,59,59,59,59,63,63,59,59,64,63,63,59,59,58,67,59,63,51,59,23,59,63,63,64,66,71,63,59,62,57,55,57,59,59,59,59,56,59,0,100,Thursday,14,55,0,EASTBOUND,2
65,63,65,67,66,64,63,70,67,68,65,69,63,66,68,68,69,63,67,67,68,70,68,66,68,68,67,67,66,67,68,67,67,65,68,71,70,69,69,70,69,70,69,71,69,70,70,66,0,100,Thursday,15,10,0,NORTHBOUND,2
67,68,71,69,70,70,69,67,68,67,68,65,65,65,65,66,66,67,67,69,67,67,69,69,69,70,68,70,67,68,68,69,69,68,69,71,69,70,69,67,71,68,67,69,70,71,68,68,0,100,Thursday,15,10,0,NORTHBOUND,2
67,68,71,69,68,67,66,67,68,67,66,65,65,64,64,63,64,65,66,64,67,66,66,64,68,69,66,67,67,66,68,68,70,67,68,69,70,69,68,68,68,67,67,66,67,66,68,67,0,100,Thursday,15,10,0,NORTHBOUND,2
68,70,71,69,68,67,66,66,68,70,62,61,67,66,64,66,64,65,66,64,66,66,66,69,69,69,66,71,70,66,66,68,70,71,66,71,70,69,69,68,68,67,66,68,71,65,68,68,0,100,Thursday,15,10,0,NORTHBOUND,2

59,64,65,64,66,66,66,64,67,64,64,62,65,65,65,64,66,63,64,66,64,65,63,64,64,66,66,66,65,64,67,64,65,65,64,64,65,67,64,63,64,70,64,64,64,65,64,65,0,100,Monday,15,35,0,EASTBOUND,2
62,45,62,64,64,67,60,65,64,66,64,63,65,64,61,77,64,64,63,64,61,63,63,64,63,63,65,65,62,63,65,67,64,63,64,62,70,61,69,66,63,65,60,64,62,64,62,62,0,100,Monday,15,50,0,EASTBOUND,2
62,61,62,61,61,61,61,60,64,65,63,64,66,62,65,63,64,64,67,67,64,62,66,63,67,66,67,65,65,65,68,67,67,65,64,62,64,67,66,66,69,67,65,65,67,67,66,65,0,100,Monday,16,45,0,EASTBOUND,2
62,61,49,58,62,56,56,60,60,65,61,61,61,62,63,60,58,61,61,67,70,65,64,62,62,66,63,63,60,65,66,67,65,63,64,63,67,63,62,69,70,68,65,62,61,64,63,63,33,67,Monday,16,45,AT,EASTBOUND,2
62,61,49,55,51,58,15,60,58,37,48,61,62,60,63,62,58,63,64,65,64,65,63,64,63,63,62,63,62,63,63,64,65,63,70,67,67,61,66,66,65,65,64,64,62,65,63,63,0,100,Monday,16,45,AT,EASTBOUND,2
67,66,66,63,65,65,63,65,63,65,63,66,66,62,62,61,58,67,65,67,69,65,66,64,64,67,66,65,65,65,66,67,67,63,64,65,67,66,65,66,66,67,65,65,64,68,66,65,0,100,Monday,16,45,0,EASTBOUND,2

69,61,52,64,61,64,64,66,67,69,68,68,69,69,68,64,65,68,68,68,72,68,71,69,70,68,67,67,67,67,68,69,68,69,70,69,70,70,70,67,69,68,69,72,70,68,69,67,0,100,Thursday,15,45,0,SOUTHBOUND,1
67,68,68,69,69,67,67,68,68,69,68,67,68,69,68,66,65,69,69,68,68,70,65,69,68,65,64,72,66,64,68,69,70,70,69,71,69,66,69,73,69,68,69,71,69,68,68,67,0,100,Thursday,15,45,0,SOUTHBOUND,1
71,70,71,72,76,71,69,72,69,69,70,70,74,71,73,71,72,72,70,71,69,72,74,73,74,72,70,73,71,71,72,72,72,73,73,73,74,72,71,69,69,69,67,64,62,72,73,72,0,100,Thursday,15,35,0,SOUTHBOUND,1
71,70,69,69,64,67,66,69,69,69,71,69,68,71,65,71,72,72,70,69,69,72,70,76,74,72,70,73,71,71,72,71,72,71,71,71,71,72,72,70,69,72,72,73,71,71,73,69,0,100,Thursday,15,35,0,SOUTHBOUND,1
65,66,66,66,65,67,67,68,68,70,71,70,67,69,69,66,64,70,68,68,68,66,68,69,67,71,70,70,71,71,69,71,70,71,69,70,70,69,69,72,71,70,64,68,71,71,68,74,0,100,Thursday,15,45,0,SOUTHBOUND,1
71,70,71,71,72,67,69,69,71,70,71,69,68,69,69,70,64,69,69,71,71,70,70,71,69,70,70,73,71,67,72,71,71,71,69,71,71,69,69,68,74,71,75,74,73,72,73,73,0,100,Thursday,15,45,0,SOUTHBOUND,1

61,59,61,59,59,59,60,60,60,44,60,59,58,59,62,63,63,64,66,65,64,63,63,64,26,64,68,64,58,60,63,64,58,60,55,68,63,59,63,61,59,61,59,59,58,59,64,59,0,100,Friday,19,50,0,EASTBOUND,0
62,64,65,63,66,66,66,67,67,62,67,65,62,66,65,66,64,69,66,64,63,61,65,64,66,68,67,66,66,66,66,66,67,65,68,68,63,66,66,65,69,67,66,71,73,73,68,69,50,50,Friday,19,50,AT,EASTBOUND,0
62,60,60,61,61,60,61,61,60,62,63,63,60,62,63,64,63,60,61,60,58,59,58,58,64,66,61,61,60,61,63,60,67,63,64,61,65,64,66,60,60,61,62,66,61,63,58,63,33,67,Friday,7,10,PAST,EASTBOUND,0
62,60,55,56,59,59,58,61,64,61,63,62,62,62,63,66,66,64,64,63,64,63,65,62,67,65,66,66,62,65,63,67,67,63,66,66,67,66,66,65,66,68,66,66,67,66,67,67,0,100,Friday,19,50,0,EASTBOUND,0
66,66,64,67,63,60,62,65,66,66,63,67,62,63,60,64,63,59,64,60,66,69,66,62,64,65,66,65,66,65,67,67,67,63,64,66,63,66,66,65,58,63,64,74,64,62,60,73,0,100,Friday,1,25,0,EASTBOUND,0
66,63,63,67,64,66,68,66,68,67,65,64,63,63,65,64,66,63,64,64,69,64,66,62,64,65,65,65,66,65,67,67,67,64,62,66,67,67,68,68,68,68,64,66,65,65,66,65,0,100,Friday,19,50,0,EASTBOUND,0

60,60,58,59,60,55,15,54,57,58,58,60,9,59,50,50,48,59,59,60,59,59,13,14,59,59,61,60,33,58,58,59,59,59,59,59,58,58,61,61,62,59,59,59,61,62,59,59,0,100,Monday,14,55,0,NORTHBOUND,2
64,64,71,67,67,70,65,65,65,66,64,68,67,66,67,64,68,66,68,65,65,65,63,64,69,68,67,64,66,67,68,63,65,65,65,71,66,62,66,65,62,70,69,69,69,71,66,67,0,100,Monday,15,35,0,NORTHBOUND,2
67,69,71,68,65,64,64,66,67,65,64,65,65,64,66,64,66,67,65,64,65,65,66,64,68,69,66,67,66,66,66,66,63,65,65,65,58,67,63,62,57,58,58,55,52,57,64,68,0,100,Monday,16,5,0,NORTHBOUND,2
65,64,65,70,67,66,66,66,64,66,64,64,66,67,66,65,64,65,65,65,68,67,66,67,67,66,68,66,64,68,65,65,65,65,66,66,62,60,61,62,65,65,68,67,65,65,66,67,0,100,Monday,16,5,0,NORTHBOUND,2
62,64,66,65,65,65,64,66,65,65,67,65,66,69,65,61,64,65,68,66,60,61,68,65,64,66,66,63,65,65,66,67,68,67,64,64,64,65,67,66,66,66,67,70,65,66,66,65,0,100,Monday,16,45,AT,EASTBOUND,2
60,66,66,65,64,62,61,64,64,66,64,65,64,62,61,61,64,64,68,64,61,62,60,64,62,64,65,65,65,66,65,66,67,63,62,62,62,65,68,64,61,62,64,67,64,62,62,65,0,100,Monday,16,45,0,EASTBOUND,2

72,73,72,71,70,68,71,71,69,69,70,68,72,70,70,73,71,69,70,71,70,70,70,70,71,72,70,70,69,68,67,70,71,71,69,68,67,69,69,68,66,68,68,65,71,68,68,66,0,100,Friday,13,45,0,NORTHBOUND,1
71,71,72,71,71,65,71,70,71,70,70,70,72,71,72,68,71,70,71,73,71,70,70,70,71,69,72,71,71,69,66,68,71,71,71,72,68,67,69,68,70,69,68,68,63,68,68,67,0,100,Friday,13,40,0,NORTHBOUND,1
71,71,69,71,71,65,69,68,71,72,63,70,72,70,71,71,71,72,71,69,71,69,69,71,71,69,69,71,71,69,66,69,71,69,71,72,73,67,68,65,69,69,70,71,71,65,68,69,20,80,Friday,13,40,AT,NORTHBOUND,1
71,71,69,68,66,65,67,64,65,59,61,64,64,70,70,69,69,67,68,70,65,65,69,71,68,69,69,71,71,65,65,71,66,67,67,71,69,67,66,65,66,69,68,68,68,69,66,68,0,100,Friday,13,5,0,NORTHBOUND,1
